Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD48,OUT017,1459.853021
FDC37,OUT017,1339.901419
FDK60,OUT017,1240.155935
FDX24,OUT017,1120.625839
FDS60,OUT017,2496.576553
FDA48,OUT017,3118.356918
FDW23,OUT017,279.4147324
FDW60,OUT017,2440.546523
FDY59,OUT017,1132.706565
FDV24,OUT017,2025.543789
FDS24,OUT017,1136.742348
FDS48,OUT017,2043.644673
FDW36,OUT017,1303.790289
FDY24,OUT017,559.1485108
FDQ12,OUT017,3235.80097
FDZ59,OUT017,2323.728899
FDQ60,OUT017,1608.024115
FDX12,OUT017,3481.138143
FDJ36,OUT017,1324.816638
FDU60,OUT017,2363.939762
FDT36,OUT017,218.306506
FDD36,OUT017,1552.875687
FDI24,OUT017,2399.225571
FDW24,OUT017,450.632843
FDB12,OUT017,1352.356188
FDI36,OUT017,2776.981039
FDZ12,OUT017,1921.913477
FDU36,OUT017,1187.243021
FDO48,OUT017,3173.565242
FDL24,OUT017,2413.676458
FDN48,OUT017,1148.830483
FDO36,OUT017,2509.662207
FDG60,OUT017,3326.044268
FDL12,OUT017,630.4263296
FDX11,OUT017,2564.271145
FDB37,OUT017,3444.099846
FDO24,OUT017,2143.568066
FDZ23,OUT017,2641.892588
FDY48,OUT017,1270.572892
FDK24,OUT017,405.5826256
FDT24,OUT017,896.4124024
FDI60,OUT017,719.6932507
FDU12,OUT017,3814.436857
NCC54,OUT017,3464.19122
NCS41,OUT017,2566.396567
NCU05,OUT017,938.6992302
NCW17,OUT017,1696.090886
NCV29,OUT017,2485.111902
NCU53,OUT017,2282.550863
NCN41,OUT017,1597.303637
NCP41,OUT017,1408.392494
NCW05,OUT017,1396.483551
NCX53,OUT017,1921.251499
NCX41,OUT017,2999.609723
NCU29,OUT017,1940.879132
NCM41,OUT017,1143.513445
NCT05,OUT017,3649.110766
NCC42,OUT017,1899.074551
NCZ29,OUT017,1677.878114
NCL05,OUT017,376.3926066
NCZ53,OUT017,2642.726512
NCR29,OUT017,542.0705322
NCY17,OUT017,408.0687314
NCP17,OUT017,704.061301
NCN17,OUT017,1284.362365
NCJ29,OUT017,1042.665639
NCQ41,OUT017,2740.046281
NCZ05,OUT017,1287.771022
NCD42,OUT017,284.0182051
NCM05,OUT017,3799.693838
NCU41,OUT017,2694.380258
NCS05,OUT017,1759.847432
NCR53,OUT017,3222.862209
NCT41,OUT017,2084.045269
FDU59,OUT017,2227.867075
FDP23,OUT017,3044.312145
FDU35,OUT017,1200.178036
FDS59,OUT017,1454.090558
FDY35,OUT017,436.6606169
FDY47,OUT017,1706.015154
FDN23,OUT017,1959.645367
FDV23,OUT017,1640.435683
FDP59,OUT017,1328.871613
FDQ11,OUT017,3714.520093
FDU23,OUT017,2285.831557
FDV11,OUT017,2462.754231
FDO11,OUT017,3579.844653
FDV35,OUT017,2107.560441
FDQ59,OUT017,1013.961451
FDT23,OUT017,921.176723
FDT47,OUT017,1204.853775
FDR35,OUT017,2773.378197
FDW47,OUT017,1590.496638
FDX59,OUT017,212.7596307
FDV59,OUT017,3061.502746
FDR11,OUT017,2179.321922
DRL59,OUT017,174.3364013
DRH11,OUT017,210.9760303
DRL23,OUT017,1015.530879
DRM11,OUT017,3371.078402
DRI47,OUT017,1621.32732
DRH59,OUT017,472.3452861
DRK47,OUT017,2869.988132
DRJ47,OUT017,2027.780398
DRJ59,OUT017,24.54494663
DRN35,OUT017,98.45346422
DRI11,OUT017,1146.111978
DRG11,OUT017,1036.193836
DRK11,OUT017,1677.833089
DRG23,OUT017,1706.097395
DRM47,OUT017,2315.829693
DRL47,OUT017,1312.478673
DRL11,OUT017,1809.304897
DRP35,OUT017,1333.922943
FDF33,OUT017,1393.931966
FDI09,OUT017,3461.888415
FDJ45,OUT017,254.358196
FDH21,OUT017,2187.767309
DRB01,OUT017,2628.773516
DRI49,OUT017,983.0784479
DRF48,OUT017,2569.932833
DRN36,OUT017,1194.082133
DRD60,OUT017,2523.914293
DRM48,OUT017,270.483459
DRH13,OUT017,1353.177521
DRE13,OUT017,1019.048145
DRE01,OUT017,3469.748586
DRK37,OUT017,2615.940975
DRH49,OUT017,996.8948878
DRC25,OUT017,1012.733272
DRG25,OUT017,2565.05732
DRE12,OUT017,1460.510791
DRC49,OUT017,1941.547071
DRL60,OUT017,2053.870204
DRG01,OUT017,907.4431394
DRJ01,OUT017,2163.004703
DRG37,OUT017,2131.160343
DRF36,OUT017,2653.95088
DRE37,OUT017,2656.238398
DRG48,OUT017,1936.928607
DRG36,OUT017,2375.422421
DRF49,OUT017,1478.085105
DRF25,OUT017,296.6751637
DRD25,OUT017,1428.080335
NCE06,OUT017,2198.926014
NCR06,OUT017,333.325984
NCF18,OUT017,2695.302771
NCD43,OUT017,1311.201795
NCY54,OUT017,2391.573843
NCY42,OUT017,1924.649541
NCL06,OUT017,3763.488011
NCG06,OUT017,3729.914574
NCO06,OUT017,227.240979
NCF31,OUT017,2074.174846
NCC07,OUT017,1361.951296
NCI06,OUT017,2505.155216
NCH54,OUT017,2209.037444
NCE19,OUT017,553.8155548
NCN18,OUT017,1427.083985
NCG54,OUT017,2380.238287
NCC31,OUT017,2090.369655
NCC55,OUT017,270.091484
NCY30,OUT017,2555.681971
NCT42,OUT017,2021.276366
NCB07,OUT017,2766.357474
NCG19,OUT017,3323.619063
NCA30,OUT017,2642.914854
NCC19,OUT017,2708.064626
NCE42,OUT017,3319.743078
NCM54,OUT017,1686.610408
NCA18,OUT017,1494.765166
NCT06,OUT017,2273.996236
NCV18,OUT017,981.2154699
NCC30,OUT017,2470.88462
NCG42,OUT017,1731.139026
NCN30,OUT017,1195.84016
NCP02,OUT017,595.8231158
NCB18,OUT017,1078.694539
NCR30,OUT017,873.0611167
NCN26,OUT017,1512.371923
NCL30,OUT017,1705.558181
NCG18,OUT017,1317.693051
NCE30,OUT017,3035.594382
NCA54,OUT017,2523.417706
NCJ18,OUT017,1525.359602
NCK30,OUT017,3655.397535
NCQ02,OUT017,2594.692432
NCE18,OUT017,3562.906452
NCS18,OUT017,1367.350479
NCW54,OUT017,548.5733705
NCS38,OUT017,1464.699798
NCB55,OUT017,626.4760006
NCI42,OUT017,2943.700162
NCS54,OUT017,2417.985509
NCJ54,OUT017,3312.560778
NCI55,OUT017,1604.273805
NCF06,OUT017,3738.445841
NCS06,OUT017,3800.967007
NCM18,OUT017,658.9900389
NCD30,OUT017,1251.56521
NCG30,OUT017,1655.224623
NCR50,OUT017,2067.098113
NCK18,OUT017,2277.247501
NCF55,OUT017,258.4991078
NCQ54,OUT017,2296.432942
NCN42,OUT017,2008.329623
NCK06,OUT017,1565.15083
NCV54,OUT017,1563.073398
NCG07,OUT017,2614.198393
NCU54,OUT017,2949.646118
NCH18,OUT017,3499.401572
NCX18,OUT017,2757.197324
NCG43,OUT017,1182.352733
NCB30,OUT017,2770.53169
NCW18,OUT017,3380.433693
NCZ54,OUT017,2210.905636
NCV30,OUT017,684.069243
NCH30,OUT017,1440.322461
FDG52,OUT017,385.1548505
FDE28,OUT017,3289.684052
FDO16,OUT017,966.8593088
FDV04,OUT017,2170.833557
FDW40,OUT017,1956.526204
FDC53,OUT017,1192.760492
FDR16,OUT017,3048.354419
FDK40,OUT017,3784.343733
FDN52,OUT017,1095.024871
FDJ40,OUT017,1452.817365
FDR40,OUT017,989.4799708
FDW04,OUT017,1735.518602
FDK52,OUT017,3230.833936
FDI04,OUT017,2819.936534
FDH05,OUT017,3328.40836
FDP40,OUT017,1457.898972
FDG05,OUT017,2184.309778
FDW16,OUT017,1153.206245
FDM16,OUT017,861.311568
FDY16,OUT017,2606.095864
FDF29,OUT017,1732.965304
FDK16,OUT017,1172.944247
FDU40,OUT017,2701.376792
FDU52,OUT017,2085.016422
FDA52,OUT017,2472.837562
FDB05,OUT017,3553.480107
FDX28,OUT017,1253.99206
FDU16,OUT017,1070.457254
FDG04,OUT017,2604.857725
FDE29,OUT017,625.7834484
FDA16,OUT017,3092.047502
FDO28,OUT017,1533.896669
FDX16,OUT017,2056.263797
FDM28,OUT017,2470.277113
FDB41,OUT017,456.3876635
FDE04,OUT017,2510.316305
FDQ04,OUT017,339.3366272
FDU04,OUT017,1566.925232
FDL28,OUT017,3272.114506
FDI16,OUT017,531.0484103
FDP04,OUT017,714.4264114
FDT16,OUT017,3783.616952
FDF53,OUT017,2558.48218
FDI28,OUT017,954.5997408
FDH41,OUT017,3028.747486
FDD16,OUT017,882.9751737
FDW28,OUT017,2762.579232
FDL40,OUT017,1235.222923
FDJ04,OUT017,1567.653974
FDX51,OUT017,2440.020955
FDP27,OUT017,2323.557621
FDO27,OUT017,854.5233598
FDN27,OUT017,1216.02933
FDM27,OUT017,1830.484345
FDS51,OUT017,321.9939824
FDL15,OUT017,1741.983141
FDO51,OUT017,38.19972322
FDW03,OUT017,984.638777
FDQ03,OUT017,3078.588439
FDQ27,OUT017,952.1644573
FDG31,OUT017,329.744692
FDX39,OUT017,2653.791079
FDW27,OUT017,1795.553063
FDP51,OUT017,1248.643701
FDT51,OUT017,1106.454826
FDP15,OUT017,3372.168253
FDS03,OUT017,359.3829112
FDT15,OUT017,2255.455996
FDY51,OUT017,2771.000673
FDN15,OUT017,1516.898843
FDK15,OUT017,910.962709
FDQ15,OUT017,638.5563632
FDY39,OUT017,2201.591669
FDH31,OUT017,915.4583123
FDO03,OUT017,2946.332365
FDT27,OUT017,3026.489408
FDX15,OUT017,1835.146369
FDI19,OUT017,3154.886275
FDV03,OUT017,1781.246931
FDN03,OUT017,3263.42314
FDX03,OUT017,70.83081932
FDL27,OUT017,374.5023323
FDW15,OUT017,1713.870316
FDO39,OUT017,2217.575624
FDQ39,OUT017,2347.459492
FDC26,OUT017,1433.918067
FDR49,OUT017,405.3147909
FDZ25,OUT017,2360.277007
FDX13,OUT017,3579.234503
FDM14,OUT017,1400.218789
FDF50,OUT017,2709.549819
FDI50,OUT017,3289.63675
FDB14,OUT017,1179.660677
FDY01,OUT017,1533.895621
FDV49,OUT017,3792.305845
FDR13,OUT017,1530.876062
FDZ37,OUT017,1082.591942
FDD14,OUT017,2560.632199
FDU37,OUT017,950.1232978
FDL14,OUT017,2113.144293
FDE38,OUT017,2275.280796
FDW25,OUT017,998.4040857
FDV25,OUT017,3128.813872
FDB02,OUT017,2461.772693
FDZ01,OUT017,1298.372543
FDJ50,OUT017,533.4241383
FDL38,OUT017,1086.880516
FDB38,OUT017,2193.105411
FDE14,OUT017,1247.291316
FDY37,OUT017,1940.253248
FDF38,OUT017,342.0344006
FDM38,OUT017,496.9164531
FDA37,OUT017,1668.592267
FDH26,OUT017,1929.541413
FDA49,OUT017,1046.253585
FDQ25,OUT017,2413.018703
FDP13,OUT017,350.2416483
FDV13,OUT017,1117.208365
FDV37,OUT017,2768.506411
FDL02,OUT017,1375.526873
FDO25,OUT017,2938.403414
FDN50,OUT017,1174.000705
FDJ26,OUT017,3063.383234
FDE50,OUT017,2633.879435
FDD02,OUT017,1570.523478
FDN38,OUT017,3610.370796
FDE26,OUT017,1950.404968
FDW01,OUT017,2065.293022
FDZ49,OUT017,3170.048288
FDU49,OUT017,1082.465679
FDC38,OUT017,1774.816515
FDX01,OUT017,1488.464507
FDC02,OUT017,3731.075116
FDQ13,OUT017,988.7470723
FDA22,OUT017,2269.069072
FDI35,OUT017,2530.584768
FDD23,OUT017,2652.257635
FDC11,OUT017,1084.289947
FDG35,OUT017,2442.398587
FDZ34,OUT017,2709.441938
FDC23,OUT017,2495.680299
FDD47,OUT017,2388.258127
FDE35,OUT017,610.1884033
FDH47,OUT017,1226.48098
FDC35,OUT017,2887.716114
FDE11,OUT017,2596.72452
FDO49,OUT017,529.2849845
FDN49,OUT017,328.3246657
FDO01,OUT017,1757.842952
FDR37,OUT017,2541.883802
FDQ37,OUT017,2732.435189
FDN01,OUT017,2412.141003
FDP49,OUT017,573.4072126
FDN25,OUT017,574.1278227
FDW58,OUT018,2144.270447
FDN33,OUT018,1935.197236
FDA46,OUT018,3516.298833
FDS10,OUT018,3259.875315
FDX22,OUT018,3741.004258
FDW21,OUT018,2043.257784
FDM22,OUT018,1326.173089
FDQ22,OUT018,1088.146581
FDT57,OUT018,4137.768661
FDS09,OUT018,1291.074801
FDE58,OUT018,2298.633592
FDR45,OUT018,4187.390139
FDN34,OUT018,3154.538714
FDO09,OUT018,4560.977389
FDY33,OUT018,2961.447477
FDG58,OUT018,2906.350108
FDT09,OUT018,2563.863578
FDM57,OUT018,1782.701661
FDA58,OUT018,4148.251559
FDZ10,OUT018,2435.2673
FDN45,OUT018,3963.126711
FDM46,OUT018,1907.059912
FDP45,OUT018,4394.578637
FDW10,OUT018,3209.860585
FDU09,OUT018,1347.475958
FDQ45,OUT018,3353.479994
FDU45,OUT018,2256.230545
FDU46,OUT018,1841.367239
FDL09,OUT018,3136.140607
FDB47,OUT018,3727.312932
FDP46,OUT018,1858.342703
FDX33,OUT018,2991.049915
FDV58,OUT018,3508.881243
FDR10,OUT018,3014.651813
FDW33,OUT018,2124.309447
FDZ09,OUT018,3027.562546
FDW45,OUT018,2790.177314
FDU22,OUT018,2318.190333
FDU21,OUT018,1003.112859
FDU57,OUT018,2827.827735
FDY09,OUT018,3216.120802
FDH46,OUT018,2066.783648
FDS57,OUT018,2693.356231
FDD34,OUT018,2987.429436
FDR21,OUT018,3202.021053
FDF58,OUT018,1420.344901
FDA57,OUT018,1104.49053
FDE46,OUT018,2816.20965
FDG46,OUT018,2239.892425
FDS58,OUT018,2986.583282
FDM10,OUT018,3784.008129
FDW09,OUT018,1740.980478
FDH22,OUT018,2453.928309
FDK57,OUT018,2309.451932
FDI10,OUT018,3164.789058
FDL21,OUT018,1137.337
FDS34,OUT018,2262.632978
FDX10,OUT018,1035.586986
FDI58,OUT018,1914.250845
FDG22,OUT018,1049.000568
FDK09,OUT018,4001.308612
FDQ57,OUT018,2705.856429
FDR33,OUT018,2146.729516
FDY46,OUT018,3366.626667
FDM21,OUT018,4459.496598
FDX58,OUT018,3296.15055
FDL22,OUT018,1893.596583
FDV10,OUT018,1153.515619
FDC10,OUT018,2350.398515
FDB22,OUT018,2811.824962
FDF46,OUT018,2255.306465
FDI33,OUT018,1867.482885
FDC46,OUT018,3349.763633
FDW34,OUT018,4240.654442
FDY21,OUT018,3527.203034
FDM45,OUT018,2378.488985
FDH34,OUT018,3341.881475
FDZ22,OUT018,1748.553716
FDQ33,OUT018,2819.576334
FDD46,OUT018,2818.481761
FDX46,OUT018,1435.779502
FDR57,OUT018,2916.3744
FDL33,OUT018,3511.049811
FDO10,OUT018,1373.477929
FDP10,OUT018,2095.535139
FDA33,OUT018,2737.263435
FDI22,OUT018,3679.483331
FDY38,OUT018,4116.883131
FDR14,OUT018,1272.792047
FDE52,OUT018,1857.714126
FDZ14,OUT018,2377.144893
FDA14,OUT018,2759.393013
FDZ27,OUT018,1201.33887
FDA03,OUT018,2760.755093
FDU14,OUT018,4344.892662
FDZ02,OUT018,1976.393743
DRK39,OUT018,1748.833688
FDC52,OUT018,2806.652384
FDD51,OUT018,1132.697265
FDZ50,OUT018,3353.37832
FDX26,OUT018,3320.966728
FDA51,OUT018,2251.742753
DRD15,OUT018,4059.419563
FDW26,OUT018,3908.865276
FDS02,OUT018,3537.548144
FDC51,OUT018,2393.176036
FDB28,OUT018,3536.747575
FDA50,OUT018,1940.991282
FDB39,OUT018,1309.906028
FDU50,OUT018,2224.597515
FDY14,OUT018,4554.942813
FDI27,OUT018,1183.809363
FDC03,OUT018,3515.481399
DRG51,OUT018,3031.550051
FDS26,OUT018,4525.600342
FDD40,OUT018,3497.348658
FDS50,OUT018,3938.659806
FDB16,OUT018,1797.852843
DRD27,OUT018,2028.006666
FDS14,OUT018,2881.23985
FDU02,OUT018,3996.492208
FDK51,OUT018,4571.565426
FDE39,OUT018,2304.201288
DRG15,OUT018,1374.785612
FDU38,OUT018,3401.3623
FDX14,OUT018,1654.769092
FDJ15,OUT018,3359.617509
DRH39,OUT018,1646.541446
FDB04,OUT018,1819.905501
FDF40,OUT018,4355.781976
FDV14,OUT018,1814.251464
FDD04,OUT018,2641.801268
FDB27,OUT018,3495.844522
DRH51,OUT018,1835.871285
DRJ51,OUT018,4042.044274
FDI15,OUT018,4552.52137
DRE27,OUT018,1943.015689
FDZ15,OUT018,2299.728194
NCJ31,OUT018,4201.693113
NCL19,OUT018,2717.507593
NCN14,OUT018,3337.368555
NCL55,OUT018,4361.930053
NCM55,OUT018,3327.329496
NCL07,OUT018,1065.567904
NCN43,OUT018,2364.911694
NCM19,OUT018,2202.138322
NCM26,OUT018,2860.194524
NCP55,OUT018,1353.136156
FDE21,OUT018,2230.701529
FDU31,OUT018,3825.337518
FDV44,OUT018,3408.894644
FDV56,OUT018,2154.424922
FDB33,OUT018,2955.002882
FDH08,OUT018,3999.468624
FDS20,OUT018,3279.276002
FDK44,OUT018,3133.394354
FDZ56,OUT018,3088.771547
FDA56,OUT018,2361.138921
FDU43,OUT018,4190.409472
FDI44,OUT018,1670.778506
FDU07,OUT018,2823.06626
FDR31,OUT018,2721.612458
FDK56,OUT018,3386.027994
FDW20,OUT018,2400.082206
FDN31,OUT018,3392.390685
FDN20,OUT018,3065.849813
FDY08,OUT018,2663.775465
FDC44,OUT018,2224.261453
FDV43,OUT018,1187.357825
FDK32,OUT018,2850.404328
FDE09,OUT018,2165.862732
FDS32,OUT018,2675.289027
FDB57,OUT018,3953.55394
FDZ19,OUT018,3150.582484
FDG32,OUT018,3935.230221
FDS08,OUT018,3151.692847
FDQ19,OUT018,4225.421068
FDF20,OUT018,3541.56058
FDZ44,OUT018,2289.712987
FDA08,OUT018,3056.628213
FDV31,OUT018,3203.786494
FDL08,OUT018,4273.688758
FDP19,OUT018,2465.727342
FDP08,OUT018,3539.105746
FDU32,OUT018,2335.397085
FDT20,OUT018,1050.057769
FDM08,OUT018,3965.115995
FDE57,OUT018,2644.120706
FDV55,OUT018,2700.672625
FDS19,OUT018,1679.77903
FDA19,OUT018,2468.683068
FDC32,OUT018,1936.582398
FDH44,OUT018,2784.624436
FDS56,OUT018,4574.118945
FDW55,OUT018,4383.395073
FDO44,OUT018,2178.634333
FDQ08,OUT018,1433.115276
FDU56,OUT018,3310.178853
FDZ20,OUT018,4398.594642
FDJ56,OUT018,1979.18642
FDY32,OUT018,2959.79415
FDW44,OUT018,3155.540664
FDN56,OUT018,2687.950199
FDR19,OUT018,2776.911999
FDZ08,OUT018,1761.757701
FDW43,OUT018,4048.349154
FDB20,OUT018,1671.101087
FDT08,OUT018,2781.409516
FDC08,OUT018,4039.315037
FDL32,OUT018,2254.409279
FDI32,OUT018,2230.759338
FDJ32,OUT018,1380.182603
FDE20,OUT018,3097.895381
FDW07,OUT018,1868.007413
FDE56,OUT018,1465.370188
FDP32,OUT018,2421.323926
FDQ20,OUT018,1087.321496
FDR32,OUT018,4035.087379
FDF21,OUT018,3429.055532
FDT55,OUT018,2946.10631
FDU20,OUT018,2351.505671
FDX55,OUT018,3813.984405
FDN44,OUT018,2947.818883
FDF56,OUT018,3300.492824
FDB44,OUT018,3722.201089
FDD57,OUT018,1960.321016
FDS43,OUT018,3370.523412
FDE44,OUT018,1230.457866
FDP44,OUT018,2097.42045
FDE33,OUT018,1754.634235
FDF57,OUT018,3147.517059
FDJ44,OUT018,3178.477319
FDL48,OUT018,1275.952282
FDC48,OUT018,1695.793954
FDA36,OUT018,3336.720668
FDM24,OUT018,2800.95164
FDW12,OUT018,2756.016665
FDC37,OUT018,2105.597927
FDX24,OUT018,1895.637449
FDC60,OUT018,1837.11463
FDA48,OUT018,3870.080771
FDW23,OUT018,1040.453689
FDW60,OUT018,3229.530788
FDS48,OUT018,2801.578595
FDP12,OUT018,1041.197902
FDW36,OUT018,2061.724211
FDU48,OUT018,2510.685916
FDH12,OUT018,2079.640444
FDI12,OUT018,1850.724784
FDQ12,OUT018,3999.94496
FDU24,OUT018,1938.738426
FDQ60,OUT018,2342.67028
FDP60,OUT018,2007.177332
FDR36,OUT018,1151.992876
FDX12,OUT018,4239.072064
FDN24,OUT018,1290.689544
FDJ36,OUT018,2050.147699
FDU60,OUT018,3093.928375
FDR24,OUT018,1911.030002
FDI24,OUT018,3214.602628
FDW24,OUT018,1208.566765
FDJ12,OUT018,3697.842663
FDO36,OUT018,3284.673817
FDA35,OUT018,2401.355387
FDZ47,OUT018,2031.799311
FDY36,OUT018,1608.900489
FDG60,OUT018,4136.763774
FDL12,OUT018,1414.753043
FDM12,OUT018,3409.978895
FDK48,OUT018,1579.930908
FDY60,OUT018,2682.535296
FDV36,OUT018,2423.016892
FDJ60,OUT018,3033.634595
FDK36,OUT018,1202.971879
FDI48,OUT018,1309.151603
FDA23,OUT018,2019.106674
FDH60,OUT018,3521.752562
FDB37,OUT018,4233.084112
FDM36,OUT018,3151.186405
FDO24,OUT018,2920.132194
FDJ48,OUT018,4299.989698
FDP24,OUT018,2335.039023
FDS36,OUT018,2203.654056
NCS41,OUT018,3296.38518
NCT29,OUT018,2320.57288
NCB06,OUT018,2931.236682
NCV29,OUT018,3216.653032
NCX29,OUT018,2722.885077
NCU53,OUT018,3000.119338
NCQ29,OUT018,4475.535293
NCW05,OUT018,2151.312438
NCX53,OUT018,2690.053041
NCU29,OUT018,2695.708019
NCK17,OUT018,1086.135118
NCC42,OUT018,2630.61568
NCT17,OUT018,3381.470778
NCZ29,OUT018,2448.232174
NCT53,OUT018,3005.658499
NCW41,OUT018,2908.306857
NCY17,OUT018,1170.660205
NCQ05,OUT018,2787.333314
NCO41,OUT018,1970.997809
NCJ05,OUT018,2867.994914
NCS29,OUT018,4546.185499
NCA05,OUT018,2808.771147
NCA41,OUT018,3484.057898
NCZ05,OUT018,2073.650253
NCN29,OUT018,1224.763683
NCK29,OUT018,2360.584154
NCM05,OUT018,4582.468035
NCV05,OUT018,2841.948608
NCU41,OUT018,3452.31418
NCY41,OUT018,1011.472479
NCS05,OUT018,2545.726663
NCV17,OUT018,2509.594705
NCT41,OUT018,2800.061227
NCS53,OUT018,2899.329719
FDU59,OUT018,2946.988068
FDU35,OUT018,1984.50475
FDS23,OUT018,2456.20246
FDX35,OUT018,3983.638073
FDN23,OUT018,2717.579289
FDQ23,OUT018,2013.664595
FDV11,OUT018,3177.217672
FDO11,OUT018,4322.253403
FDW59,OUT018,1773.415782
FDQ59,OUT018,1793.630614
FDS47,OUT018,1845.155968
FDT47,OUT018,2003.153143
FDR59,OUT018,4561.936338
FDW47,OUT018,2337.562939
FDS11,OUT018,3958.495438
FDP11,OUT018,3869.762966
FDR11,OUT018,2977.62129
FDT35,OUT018,3134.446644
DRL59,OUT018,1278.733044
DRH11,OUT018,1324.687776
DRP47,OUT018,4406.616748
DRL23,OUT018,2110.612418
DRI59,OUT018,3914.726768
DRN59,OUT018,1214.103065
DRH23,OUT018,1350.842208
DRH59,OUT018,1601.582203
DRO59,OUT018,1629.524989
DRJ59,OUT018,1031.723664
DRJ23,OUT018,3377.363962
DRK35,OUT018,1020.628536
DRJ35,OUT018,1375.755443
DRO35,OUT018,2268.045909
DRL47,OUT018,2410.665247
DRM35,OUT018,3216.905144
DRL35,OUT018,1137.5119
FDH09,OUT018,1261.826914
FDK45,OUT018,2243.918138
FDH21,OUT018,2922.413474
DRC12,OUT018,3461.15107
DRC36,OUT018,3190.229248
DRB01,OUT018,3408.442678
DRF48,OUT018,3363.57465
DRN36,OUT018,1934.938366
DRZ24,OUT018,2321.848525
DRK49,OUT018,1107.371117
DRM48,OUT018,1064.125276
DRL01,OUT018,4112.091331
DRY23,OUT018,1141.111857
DRE13,OUT018,1784.744653
DRE01,OUT018,4202.842233
DRK37,OUT018,3378.532448
DRH01,OUT018,3169.389265
DRJ37,OUT018,2842.011971
DRD49,OUT018,4157.465095
DRL49,OUT018,2702.283843
DRB48,OUT018,1101.925836
DRH25,OUT018,1291.193816
DRB24,OUT018,2841.823736
DRE60,OUT018,3959.476947
DRG25,OUT018,3340.06893
DRH36,OUT018,1604.734071
DRA24,OUT018,3052.816697
DRE12,OUT018,2204.472058
DRC49,OUT018,2690.16589
DRE25,OUT018,1937.380407
DRM49,OUT018,1183.783504
DRG01,OUT018,1648.299372
DRB13,OUT018,3429.423255
DRH37,OUT018,3054.385993
DRG36,OUT018,3111.621102
DRF25,OUT018,1008.03357
DRI25,OUT018,1366.521541
NCM42,OUT018,2140.910853
NCR42,OUT018,956.4224821
NCR06,OUT018,1119.205215
NCD43,OUT018,2078.45082
NCD54,OUT018,2704.984789
NCY54,OUT018,3109.142318
NCY42,OUT018,2693.451083
NCL06,OUT018,4509.001795
NCC07,OUT018,2105.912564
NCD19,OUT018,1287.845905
NCH07,OUT018,2922.267828
NCE19,OUT018,1293.119271
NCC31,OUT018,2873.143852
NCZ42,OUT018,4133.267093
NCG55,OUT018,2248.176923
NCY30,OUT018,3267.040377
NCD07,OUT018,2225.777858
NCB07,OUT018,3546.026636
NCG19,OUT018,4140.548637
NCQ18,OUT018,2042.997515
NCC06,OUT018,2471.61136
NCL54,OUT018,3150.019758
NCA30,OUT018,3405.506328
NCC19,OUT018,3439.605756
NCZ30,OUT018,2337.792592
NCO30,OUT018,3359.581608
NCA18,OUT018,2274.434328
NCR54,OUT018,3507.378013
NCO18,OUT018,3229.793533
NCS42,OUT018,1890.34847
NCV18,OUT018,1718.966669
NCA42,OUT018,2918.462565
NCC30,OUT018,3252.106299
NCO26,OUT018,2224.886265
NCP30,OUT018,1095.3601
NCQ50,OUT018,3773.459738
NCA29,OUT018,3128.568028
NCN26,OUT018,2250.123122
NCF54,OUT018,3137.205939
NCJ06,OUT018,2338.015724
NCL30,OUT018,2443.30938
NCE30,OUT018,3765.582994
NCA54,OUT018,3286.009179
NCJ18,OUT018,2286.398558
NCE43,OUT018,3082.108562
NCQ30,OUT018,2351.558506
NCQ02,OUT018,3360.388939
NCB19,OUT018,1786.175768
NCU06,OUT018,4028.415146
NCT18,OUT018,3307.840502
NCV42,OUT018,2152.544841
NCJ43,OUT018,3168.947387
NCX54,OUT018,2073.994163
NCW30,OUT018,4475.575204
NCF43,OUT018,2656.051531
NCD55,OUT018,1126.02319
NCE55,OUT018,3218.777236
NCJ54,OUT018,4033.234288
NCI55,OUT018,2380.837932
NCF06,OUT018,4460.671868
NCM18,OUT018,1424.686547
NCD30,OUT018,2006.394098
NCG30,OUT018,2394.528339
NCX42,OUT018,3027.286789
NCR50,OUT018,2874.712584
NCO14,OUT018,1144.063364
NCF55,OUT018,979.1726176
NCN06,OUT018,3010.388789
NCK06,OUT018,2326.189786
NCV54,OUT018,2310.1397
NCW18,OUT018,4139.920132
NCK42,OUT018,3782.104347
NCR38,OUT018,4390.517681
FDN40,OUT018,2815.117577
FDB53,OUT018,2763.264776
FDQ16,OUT018,2173.613289
FDE28,OUT018,4055.38056
FDT28,OUT018,2776.069442
FDV04,OUT018,2925.662444
FDV40,OUT018,1619.232726
FDG28,OUT018,4311.828807
FDH52,OUT018,1415.195774
FDL04,OUT018,2106.472414
FDN52,OUT018,1806.383277
FDJ40,OUT018,2179.700944
FDC28,OUT018,2124.283003
FDD28,OUT018,1372.029727
FDR40,OUT018,1722.573618
FDW04,OUT018,2512.08273
FDD41,OUT018,2095.950139
FDP40,OUT018,2184.782551
FDM40,OUT018,2678.576653
FDG05,OUT018,2894.115668
FDW16,OUT018,1946.848062
FDI53,OUT018,2989.952213
FDH16,OUT018,1879.174298
FDY16,OUT018,3368.687337
FDQ28,OUT018,2908.28258
FDY52,OUT018,1396.428462
FDD17,OUT018,4139.603395
FDI05,OUT018,1666.234662
FDA52,OUT018,3223.008898
FDB05,OUT018,4305.203961
FDE41,OUT018,1814.292925
FDU16,OUT018,1811.313487
FDF17,OUT018,3468.989993
